股票代码,报告期,净资产收益率,净利润,营业总收入同比增长率,净利润同比增长率
600887,2006-06-30,8.63,1.95亿,40.82,14.31
600887,2006-12-31,14.02,3.25亿,36.18,10.83
600887,2007-06-30,8.45,-293.59万,17.37,101.5
600887,2007-12-31,0.77,-2059.91万,16.77,106.34
600887,2009-03-31,0.0,1.13亿,7.9,103.59
600887,2009-06-30,8.72,2.54亿,6.51,117.57
600887,2009-12-31,20.78,6.48亿,12.3,138.38
600887,2010-03-31,3.56,1.25亿,36.94,10.07
600887,2010-06-30,9.54,3.45亿,20.31,35.58
600887,2010-09-30,14.81,5.51亿,21.92,4.69
600887,2010-12-31,20.28,7.77亿,21.96,20.0
600887,2011-03-31,3.38,1.45亿,29.18,16.2
600887,2011-06-30,17.63,8.16亿,28.44,136.7
600887,2011-09-30,28.78,14.18亿,24.13,157.51
600887,2011-12-31,35.33,18.09亿,26.25,132.79
600887,2012-03-31,6.6,4.11亿,13.21,183.35
600887,2012-06-30,12.15,7.62亿,11.8,6.67
600887,2012-09-30,21.08,13.66亿,12.7,3.66
600887,2012-12-31,25.97,17.17亿,12.12,5.09
600887,2013-03-31,4.46,4.87亿,14.3,18.61
600887,2013-06-30,14.05,17.38亿,13.41,128.22
600887,2013-09-30,19.1,25.16亿,11.13,84.12
600887,2013-12-31,23.15,31.87亿,13.78,85.61
600887,2014-03-31,6.52,10.84亿,11.82,122.54
600887,2014-06-30,13.32,22.93亿,14.36,31.93
600887,2014-09-30,20.35,35.58亿,15.03,41.44
600887,2014-12-31,23.66,41.44亿,13.93,30.03
600887,2015-03-31,6.75,13.03亿,14.35,20.16
600887,2015-06-30,13.63,26.62亿,9.76,16.11
600887,2015-09-30,18.74,36.37亿,9.06,2.23
600887,2015-12-31,23.87,46.32亿,10.88,11.76
600887,2016-03-31,7.48,15.54亿,2.23,19.26
600887,2016-06-30,15.15,32.11亿,0.21,20.63
600887,2016-09-30,20.91,43.90亿,0.64,20.69
600887,2016-12-31,26.58,56.62亿,0.41,22.24
600887,2017-03-31,7.24,17.34亿,3.03,11.58
600887,2017-06-30,14.3,33.64亿,11.32,4.75
600887,2017-09-30,20.71,49.37亿,13.64,12.47
600887,2017-12-31,25.22,60.01亿,12.29,5.99
600887,2018-03-31,8.03,21.00亿,25.1,21.15
600887,2018-06-30,12.79,34.46亿,19.26,2.43
600887,2018-09-30,19.07,50.48亿,16.88,2.24
600887,2018-12-31,24.33,64.40亿,16.89,7.31
600887,2019-03-31,7.72,22.76亿,17.1,8.36
600887,2019-06-30,13.18,37.81亿,12.84,9.71
600887,2019-09-30,20.68,56.31亿,11.98,11.55
600887,2019-12-31,26.38,69.34亿,13.41,7.67
600887,2020-03-31,4.31,11.43亿,10.71,49.78
600887,2020-06-30,13.28,37.35亿,5.45,1.2
600887,2020-09-30,21.68,60.24亿,7.42,6.99
600887,2020-12-31,25.18,70.78亿,7.38,2.08
600887,2021-03-31,8.93,28.31亿,32.49,147.69
600887,2021-06-30,15.9,53.22亿,18.89,42.48
600887,2021-09-30,23.91,79.44亿,15.23,31.87
600887,2021-12-31,25.59,87.05亿,14.15,22.98
600887,2022-03-31,7.12,35.19亿,13.47,24.32
600887,2022-06-30,12.19,61.33亿,12.31,15.23
600887,2022-09-30,16.56,80.61亿,10.42,1.47
600887,2022-12-31,19.23,94.31亿,11.37,8.34
600887,2023-03-31,6.99,36.15亿,7.71,2.73
600887,2023-06-30,11.86,63.05亿,4.31,2.81
600887,2023-09-30,18.03,93.80亿,3.77,16.36
600887,2023-12-31,20.2,104.29亿,2.44,10.58
600887,2024-03-31,10.52,59.23亿,2.58,63.84
600887,2024-06-30,13.18,75.31亿,9.49,19.44
600887,2024-09-30,19.32,108.68亿,8.59,15.87
600887,2024-12-31,15.81,84.53亿,8.24,18.94
600887,2025-03-31,8.74,48.74亿,1.35,17.71
600887,2025-06-30,12.6,72.00亿,3.37,4.39
600887,2025-09-30,18.6,104.26亿,1.71,4.07
603392,2014-12-31,26.84,1.18亿,19.47,48.4
603392,2015-12-31,20.09,1.19亿,14.17,0.76
603392,2016-12-31,19.4,1.48亿,24.0,24.15
603392,2017-12-31,15.6,1.50亿,12.49,1.5
603392,2018-12-31,26.3,2.93亿,3.49,94.85
603392,2019-06-30,6.11,8503.50万,15.83,22.06
603392,2019-12-31,14.36,2.09亿,20.46,28.73
603392,2020-03-31,4.38,7043.66万,24.09,75.02
603392,2020-06-30,13.25,2.44亿,61.13,186.73
603392,2020-09-30,26.04,4.67亿,92.61,273.23
603392,2020-12-31,32.1,6.77亿,98.88,224.13
603392,2021-03-31,10.72,2.89亿,165.05,310.61
603392,2021-06-30,25.23,7.22亿,132.78,195.92
603392,2021-09-30,35.78,11.88亿,124.86,154.59
603392,2023-03-31,9.6,12.45亿,8.98,6.46
603392,2023-06-30,12.7,17.02亿,29.78,36.78
603392,2023-09-30,13.7,18.08亿,42.56,54.15
603392,2023-12-31,9.97,12.48亿,50.73,73.65
603392,2024-03-31,0.99,1.26亿,73.93,89.9
603392,2024-06-30,2.05,2.60亿,67.19,84.7
603392,2024-09-30,2.12,2.67亿,60.79,85.25
603392,2024-12-31,0.85,1.06亿,59.25,91.49
603392,2025-03-31,0.43,-5277.69万,46.76,141.98
603392,2025-06-30,1.18,-1.44亿,38.25,155.3
603392,2025-09-30,1.42,-1.73亿,23.09,165.04
601390,2005-12-31,8.7,3.20亿,27.91,8.17
601390,2006-12-31,33.15,16.46亿,37.76,414.99
601390,2007-12-31,24.63,32.28亿,13.16,96.09
601390,2008-06-30,3.36,19.19亿,25.81,39.4
601390,2008-12-31,1.98,11.15亿,27.4,65.46
601390,2009-03-31,0.0,9.82亿,70.92,86.61
601390,2009-06-30,5.34,30.81亿,52.59,60.54
601390,2009-09-30,0.0,49.23亿,56.72,263.21
601390,2010-03-31,2.68,16.55亿,41.56,68.48
601390,2010-06-30,5.3,32.08亿,30.11,4.12
601390,2010-09-30,8.58,54.26亿,22.12,10.2
601390,2010-12-31,11.69,73.97亿,36.52,7.58
601390,2011-03-31,2.47,16.51亿,14.14,0.27
601390,2011-06-30,3.69,24.44亿,13.92,23.83
601390,2011-09-30,5.35,35.67亿,13.92,34.25
601390,2011-12-31,9.61,66.90亿,2.75,9.55
601390,2012-03-31,1.26,9.15亿,19.11,44.54
601390,2012-06-30,3.28,23.90亿,11.04,2.18
601390,2012-09-30,5.8,42.73亿,4.85,19.78
601390,2012-12-31,9.78,73.90亿,5.05,10.47
601390,2013-03-31,1.87,14.85亿,24.1,62.24
601390,2013-06-30,4.39,34.88亿,24.88,45.91
601390,2013-09-30,7.71,62.77亿,20.18,46.91
601390,2013-12-31,11.39,93.75亿,15.8,26.85
601390,2014-03-31,2.07,18.18亿,21.11,22.4
601390,2014-06-30,4.58,40.61亿,11.98,16.42
601390,2014-09-30,7.81,70.74亿,12.33,12.69
601390,2014-12-31,11.26,103.60亿,9.3,10.51
601390,2015-03-31,2.13,20.72亿,6.94,13.97
601390,2015-06-30,4.68,48.04亿,0.92,18.31
601390,2015-09-30,7.15,79.08亿,0.11,11.8
601390,2015-12-31,10.94,122.58亿,1.88,18.32
601390,2016-03-31,1.72,22.74亿,1.43,9.76
601390,2016-06-30,4.23,54.63亿,0.44,13.7
601390,2016-09-30,7.56,92.45亿,2.81,16.91
601390,2016-12-31,9.57,125.09亿,3.08,2.05
601390,2017-03-31,1.84,26.23亿,5.23,15.32
601390,2017-06-30,5.36,77.07亿,9.76,41.09
601390,2017-09-30,7.71,110.36亿,6.3,19.37
601390,2017-12-31,11.25,160.67亿,7.77,28.44
601390,2018-03-31,2.04,31.97亿,10.12,21.92
601390,2018-06-30,6.09,95.52亿,5.27,23.94
601390,2018-09-30,8.56,130.45亿,4.97,18.2
601390,2018-12-31,10.81,171.98亿,6.79,7.04
601390,2019-03-31,2.13,38.44亿,7.97,20.21
601390,2019-06-30,5.6,105.14亿,14.48,10.06
601390,2019-09-30,8.43,154.78亿,15.35,18.65
601390,2019-12-31,12.84,236.78亿,14.92,37.68
601390,2020-03-31,1.69,35.85亿,2.01,6.72
601390,2020-06-30,5.41,116.97亿,15.04,11.26
601390,2020-09-30,8.52,182.60亿,20.44,17.98
601390,2020-12-31,11.85,251.88亿,14.56,6.38
601390,2021-03-31,2.78,64.85亿,50.94,80.89
601390,2021-06-30,5.26,130.96亿,19.68,11.96
601390,2021-09-30,8.22,206.47亿,11.83,13.07
601390,2021-12-31,11.63,276.18亿,10.11,9.65
601390,2022-03-31,3.12,75.87亿,12.68,16.99
601390,2022-06-30,5.78,151.15亿,12.51,15.42
601390,2022-09-30,8.82,230.06亿,10.37,11.43
601390,2022-12-31,12.13,312.73亿,7.56,13.24
601390,2023-03-31,2.92,78.79亿,2.07,3.84
601390,2023-06-30,5.7,162.39亿,5.38,7.44
601390,2023-09-30,8.42,240.12亿,4.05,4.37
601390,2023-12-31,11.81,334.83亿,9.45,7.07
601390,2024-03-31,2.5,74.81亿,2.56,5.04
601390,2024-06-30,4.52,142.78亿,7.83,12.08
601390,2024-09-30,7.11,205.70亿,7.26,14.33
601390,2024-12-31,9.09,278.87亿,8.17,16.71
601390,2025-03-31,1.96,60.25亿,6.16,19.46
601390,2025-06-30,3.28,118.27亿,5.88,17.17
601390,2025-09-30,5.09,174.90亿,5.39,14.97
002001,2002-12-31,20.57,5084.70万,28.23,20.27
002001,2003-12-31,23.26,6926.69万,37.57,36.23
002001,2004-12-31,14.19,7463.32万,19.26,7.75
002001,2005-06-30,4.72,3441.58万,16.51,14.12
002001,2005-12-31,8.25,6118.14万,10.81,18.02
002001,2006-06-30,5.19,4251.67万,18.89,23.54
002001,2006-12-31,3.81,3376.14万,28.09,44.82
002001,2007-06-30,0.75,573.26万,4.77,86.52
002001,2007-12-31,9.62,7707.12万,8.59,128.28
002001,2009-03-31,0.0,1.31亿,36.0,47.68
002001,2009-06-30,17.94,3.59亿,37.2,53.13
002001,2009-09-30,0.0,6.65亿,30.28,47.89
002001,2009-12-31,44.37,10.18亿,12.55,25.91
002001,2010-03-31,7.86,2.57亿,58.83,96.2
002001,2010-06-30,14.96,5.48亿,33.6,52.67
002001,2010-09-30,20.95,8.02亿,20.48,20.61
002001,2010-12-31,27.4,11.00亿,18.87,8.03
002001,2011-03-31,5.84,2.91亿,14.53,13.16
002001,2011-06-30,12.6,6.34亿,25.11,15.82
002001,2011-09-30,18.43,9.41亿,21.32,17.34
002001,2011-12-31,22.5,11.64亿,10.41,5.85
002001,2012-03-31,4.55,2.62亿,0.43,9.86
002001,2012-06-30,9.2,5.29亿,7.73,16.53
002001,2012-09-30,13.18,7.61亿,6.9,19.11
002001,2012-12-31,14.73,8.50亿,4.54,26.99
002001,2013-03-31,3.08,1.90亿,7.68,27.74
002001,2013-06-30,6.7,4.11亿,7.64,22.34
002001,2013-09-30,9.92,6.11亿,5.65,19.75
002001,2013-12-31,14.11,8.82亿,16.69,3.76
002001,2014-03-31,3.05,2.04亿,5.53,7.34
002001,2014-06-30,8.16,5.49亿,5.55,33.46
002001,2014-09-30,10.6,7.13亿,5.31,16.7
002001,2014-12-31,11.95,8.08亿,1.73,8.4
002001,2015-03-31,1.14,8042.77万,0.67,60.48
002001,2015-06-30,2.61,1.86亿,9.35,66.17
002001,2015-09-30,3.91,2.85亿,6.56,60.02
002001,2015-12-31,5.74,4.02亿,8.2,50.24
002001,2016-03-31,2.18,1.56亿,13.46,93.56
002001,2016-06-30,7.05,5.16亿,19.23,177.83
002001,2016-09-30,11.41,8.45亿,20.88,196.63
002001,2016-12-31,15.92,12.03亿,22.86,199.11
002001,2017-03-31,2.83,2.32亿,13.01,48.86
002001,2017-06-30,7.01,5.86亿,13.26,13.62
002001,2017-09-30,10.87,9.01亿,19.57,6.59
002001,2017-12-31,19.87,17.04亿,32.77,41.72
002001,2018-06-30,13.87,20.59亿,78.34,251.32
002001,2018-09-30,17.09,25.37亿,64.2,181.6
002001,2018-12-31,20.54,30.79亿,39.27,80.64
002001,2019-03-31,3.11,5.11亿,39.71,65.82
002001,2019-06-30,7.0,11.56亿,16.85,43.87
002001,2019-09-30,10.42,17.03亿,14.2,32.9
002001,2019-12-31,13.24,21.65亿,12.23,29.67
